origin destination reason MODO HMV RED duration distance strata age gender FEV ID 
141 142 2 1 12.125 MD 15 0.5734 s_2 15 2 41.2 2811 
142 141 6 1 18.625 PM 15 0.5734 s_2 15 2 41.2 2811 
141 231 2 4 11.375 MD 45 6.0081 s_2 19 1 41.2 2812 
231 141 2 4 20.375 PM 45 6.0081 s_2 19 1 41.2 2812 
141 288 1 4 7.627 AM 54.8 22.7539 s_2 74 2 35.844 2813 
288 141 6 4 17.458 PM 55 22.7539 s_2 74 2 45.32 2813 
141 288 1 4 7.627 AM 54.8 22.7539 s_2 45 2 35.844 2814 
288 141 6 4 17.458 PM 55 22.7539 s_2 45 2 45.32 2814 
141 288 1 4 7.627 AM 54.8 22.7539 s_2 35 2 35.844 2815 
288 141 6 4 17.458 PM 55 22.7539 s_2 35 2 45.32 2815 
215 6 3 2 15.75 MD 30 6.7283 s_2 75 2 44.17241379 2818 
6 215 6 2 18.25 PM 30 6.7283 s_2 75 2 44.17241379 2818 
215 6 1 2 7.25 AM 30 6.7283 s_2 44 1 44.17241379 2819 
6 215 6 2 18.75 PM 30 6.7283 s_2 44 1 44.17241379 2819 
215 156 1 4 6.417 AM 50 6.4615 s_2 32 2 41.08034483 2820 
156 215 6 4 17.833 PM 40 6.4615 s_2 32 2 41.9637931 2820 
141 151 1 1 7.25 AM 30 1.8336 s_2 52 1 41.2 2825 
151 141 6 1 18.25 PM 30 1.8336 s_2 52 1 41.2 2825 
141 412 1 4 6.333 AM 160 39.2613 s_2 51 1 49.44 2826 
412 141 6 4 18.375 PM 105 39.2613 s_2 51 1 44.7432 2826 
215 202 1 5 2.04 MN 5 3.5826 s_2 62 1 44.17 2835 
202 215 6 5 20.83 PM 20 3.5826 s_2 62 1 44.17 2835 
215 269 7 4 15.08 MD 10 3.5352 s_2 59 2 44.17 2836 
269 261 7 5 19.13 PM 15 2.1594 s_2 59 2 44.17 2836 
261 215 6 5 21.13 PM 15 1.579 s_2 59 2 44.17 2836 
215 260 1 3 6.13 AM 15 1.9773 s_2 29 2 44.17 2837 
260 215 6 3 17.13 PM 15 1.9773 s_2 29 2 57.42 2837 
215 208 1 2 8.25 AM 30 1.9287 s_2 31 1 44.17 2838 
208 215 6 2 20.25 PM 30 1.9287 s_2 31 1 44.17 2838 
215 242 2 4 6.71 AM 25 3.5919 s_2 23 2 41.08 2839 
242 215 6 4 18.21 PM 25 3.5919 s_2 23 2 41.96 2839 
215 212 1 1 8.25 AM 30 1.0653 s_2 34 1 44.17241379 2862 
212 215 6 1 11.582 MD 30.2 1.0653 s_2 34 1 44.17241379 2862 
215 289 5 3 7.5 AM 60 13.9689 s_2 29 2 44.17241379 2863 
288 215 6 3 16.915 PM 70.2 13.1974 s_2 29 2 44.17241379 2863 
215 269 4 1 14 MD 60 3.5352 s_2 15 2 44.17241379 2864 
269 215 6 5 16.502 PM 9.8 3.5352 s_2 15 2 44.17241379 2864 
215 291 5 3 7.5 AM 60 15.3272 s_2 6 2 44.17241379 2865 
289 215 6 3 16.915 PM 70.2 13.9689 s_2 6 2 44.17241379 2865 
136 151 2 3 12.83 MD 10 1.4727 s_2 17 1 59.25 2874 
151 136 6 3 18.63 PM 15 1.4727 s_2 17 1 59.25 2874 
136 151 2 3 12.83 MD 10 1.4727 s_2 13 2 59.25 2875 
151 136 6 3 18.63 PM 15 1.4727 s_2 13 2 59.25 2875 
136 1 7 2 8.375 AM 45 5.5393 s_2 54 2 59.25 2883 
1 136 7 1 10 MD 30 5.5393 s_2 54 2 59.25 2883 
136 9 5 2 16.208 PM 25 5.9363 s_2 31 1 59.25 2893 
9 136 6 4 20.208 PM 25 5.9363 s_2 31 1 59.25 2893 
136 56 1 2 7.125 AM 15 6.9373 s_2 27 2 59.25 2894 
56 136 6 5 18.625 PM 15 6.9373 s_2 27 2 77.025 2894 
136 151 7 1 11.375 MD 45 1.4727 s_2 58 2 59.25 2895 
151 136 6 5 13.083 MD 10 1.4727 s_2 58 2 59.25 2895 
364 334 1 2 6.915 AM 10.2 15.6339 s_2 41 1 71.02093945 2898 
334 364 6 2 17.417 PM 50 15.6339 s_2 41 1 71.02093945 2898 
364 1 1 4 8.5 AM 60 5.5407 s_2 22 2 71.02093945 2899 
1 364 6 4 17.958 PM 25 5.5407 s_2 22 2 67.46989247 2899 
364 334 1 2 6.915 AM 10.2 15.6339 s_2 21 1 71.02093945 2900 
334 364 6 2 17.583 PM 70 15.6339 s_2 21 1 71.02093945 2900 
364 231 2 4 7.5 AM 60 4.1968 s_2 20 2 66.04947368 2901 
231 364 6 4 16.5 PM 60 4.1968 s_2 20 2 71.02093945 2901 
137 137 7 1 8.752 AM 9.8 0 s_2 31 2 20.625 2902 
137 137 1 1 8.915 AM 10.2 0 s_2 31 2 20.625 2902 
137 137 6 1 20.083 PM 10 0 s_2 31 2 20.625 2902 
141 137 2 1 6.625 AM 15 0.8155 s_2 7 1 20.625 2903 
137 137 6 1 11.875 MD 15 0 s_2 7 1 20.625 2903 
137 136 2 1 5.75 AM 30 0.6872 s_2 14 2 20.625 2904 
136 137 6 1 12.25 MD 30 0.6872 s_2 14 2 20.625 2904 
137 136 2 1 11.25 MD 30 0.6872 s_2 8 1 20.625 2905 
136 137 6 1 17.25 PM 30 0.6872 s_2 8 1 20.625 2905 
137 383 1 4 5.75 AM 90 5.1276 s_2 19 1 20.63 2906 
383 137 6 2 15.75 MD 30 5.1276 s_2 19 1 20.63 2906 
137 149 2 2 6.63 AM 15 2.219 s_2 15 2 20.63 2907 
149 137 6 2 12.75 MD 30 2.219 s_2 15 2 20.63 2907 
137 136 2 1 5.58 AM 10 0.6872 s_2 14 1 20.63 2908 
136 137 6 1 12.08 MD 10 0.6872 s_2 14 1 20.63 2908 
215 6 1 2 8.25 AM 30 6.7283 s_2 22 1 44.17241379 2909 
6 215 6 2 18.25 PM 30 6.7283 s_2 22 1 44.17241379 2909 
215 215 2 1 6.583 AM 10 0 s_2 9 2 44.17241379 2910 
215 215 6 1 11.875 MD 15 0 s_2 9 2 44.17241379 2910 
137 151 1 2 7.75 AM 30 2.1362 s_2 52 2 20.63 2911 
151 137 6 2 18.25 PM 30 2.1362 s_2 52 2 20.63 2911 
137 154 7 2 7.83 AM 40 3.5902 s_2 63 2 39.96 2912 
154 137 6 2 18.42 PM 50 3.5902 s_2 63 2 39.96 2912 
137 9 1 2 7.29 AM 35 6.5228 s_2 30 2 39.96 2913 
9 137 6 4 18.25 PM 30 6.5228 s_2 30 2 37.96 2913 
137 30 1 2 6.667 AM 20 6.7392 s_2 39 2 39.95652174 2914 
30 1 7 2 15.625 MD 45 1.1138 s_2 39 2 39.95652174 2914 
1 137 6 2 16.835 PM 19.8 6.1525 s_2 39 2 39.95652174 2914 
137 81 1 2 8.25 AM 30 7.0198 s_2 31 2 39.95652174 2915 
81 137 6 2 16.25 PM 30 7.0198 s_2 31 2 39.95652174 2915 
137 151 7 2 15.13 MD 15 2.1362 s_2 29 1 39.96 2920 
151 142 7 3 17.88 PM 15 1.4968 s_2 29 1 71.92 2920 
142 137 6 2 22.75 MN 30 1.3325 s_2 29 1 39.96 2920 
137 152 1 2 8.13 AM 15 2.8467 s_2 51 1 39.96 2921 
152 137 6 3 21.13 PM 15 2.8467 s_2 51 1 39.96 2921 
137 312 1 2 6.125 AM 75 9.3784 s_2 42 1 39.95652174 2922 
312 137 6 2 18.625 PM 75 9.3784 s_2 42 1 35.96086957 2922 
137 137 2 1 5.875 AM 15 0 s_2 16 2 39.95652174 2923 
137 137 6 1 15.125 MD 15 0 s_2 16 2 39.95652174 2923 
137 137 2 1 11.875 MD 15 0 s_2 12 2 39.95652174 2924 
137 137 6 1 18.375 PM 15 0 s_2 12 2 39.95652174 2924 
137 137 2 1 11.71 MD 4.8 0 s_2 10 1 39.95652174 2925 
137 137 6 1 17.083 PM 10 0 s_2 10 1 39.95652174 2925 
137 275 1 2 6.5 AM 60 13.6366 s_2 40 1 39.95652174 2926 
275 137 6 2 19.5 PM 60 13.6366 s_2 40 1 39.95652174 2926 
137 137 2 1 5.96 AM 4.8 0 s_2 18 2 39.95652174 2927 
137 137 6 1 15.042 MD 5 0 s_2 18 2 39.95652174 2927 
137 137 2 1 12.96 MD 4.8 0 s_2 6 2 39.95652174 2928 
137 137 6 1 18.042 PM 5 0 s_2 6 2 39.95652174 2928 
137 7 1 2 7.25 AM 30 5.7631 s_2 47 1 39.96 2929 
7 137 6 2 18.33 PM 40 5.7631 s_2 47 1 35.96 2929 
137 137 2 1 5.92 AM 10 0 s_2 15 2 39.96 2930 
137 137 6 1 15.08 MD 10 0 s_2 15 2 39.96 2930 
137 137 2 1 5.92 AM 10 0 s_2 14 1 39.96 2931 
137 137 6 1 15.08 MD 10 0 s_2 14 1 39.96 2931 
137 136 5 1 16.083 PM 10 0.6872 s_2 63 1 39.95652174 2932 
136 137 6 1 18.083 PM 10 0.6872 s_2 63 1 39.95652174 2932 
137 31 7 2 14.333 MD 40 6.9914 s_2 24 1 39.95652174 2933 
31 137 6 2 22 MN 60 6.9914 s_2 24 1 39.95652174 2933 
137 147 2 2 12.25 MD 30 1.8671 s_2 14 2 39.95652174 2934 
147 137 6 2 18.835 PM 19.8 1.8671 s_2 14 2 39.95652174 2934 
137 147 2 2 12.25 MD 30 1.8671 s_2 16 1 39.95652174 2935 
147 137 6 2 18.835 PM 19.8 1.8671 s_2 16 1 39.95652174 2935 
137 17 1 2 7.25 AM 30 6.0323 s_2 29 1 39.96 2936 
17 174 2 2 18.17 PM 20 4.3467 s_2 29 1 35.96 2936 
174 137 6 2 21.75 PM 30 5.3828 s_2 29 1 39.96 2936 
137 151 5 2 15.13 MD 15 2.1362 s_2 62 1 39.96 2937 
151 137 6 2 18.63 PM 15 2.1362 s_2 62 1 39.96 2937 
137 84 2 4 5.38 AM 45 7.8861 s_2 25 2 39.96 2938 
84 306 1 2 10.25 MD 30 2.8739 s_2 25 2 39.96 2938 
306 84 2 2 19.25 PM 30 2.8739 s_2 25 2 39.96 2938 
84 137 6 4 22.13 MN 75 7.8861 s_2 25 2 39.96 2938 
137 9 1 2 5.25 AM 30 6.5228 s_2 18 1 39.96 2939 
9 137 6 2 14.75 MD 30 6.5228 s_2 18 1 39.96 2939 
137 136 7 1 9.08 AM 10 0.6872 s_2 49 2 39.96 2940 
136 137 6 1 12.88 MD 15 0.6872 s_2 49 2 39.96 2940 
137 137 2 1 6.17 AM 40 0 s_2 16 2 39.96 2941 
137 137 6 1 13.33 MD 40 0 s_2 16 2 39.96 2941 
137 151 2 1 12.88 MD 15 2.1362 s_2 13 2 39.96 2942 
151 137 6 1 18.63 PM 15 2.1362 s_2 13 2 39.96 2942 
137 137 2 1 12.92 MD 10 0 s_2 11 1 39.96 2943 
137 137 6 1 17.21 PM 4.8 0 s_2 11 1 39.96 2943 
137 137 2 1 6.92 AM 10 0 s_2 9 1 39.96 2944 
137 137 6 1 12.58 MD 10 0 s_2 9 1 39.96 2944 
137 23 7 2 6.833 AM 40 5.1498 s_2 67 1 39.95652174 2945 
23 137 6 2 16.665 PM 40.2 5.1498 s_2 67 1 39.95652174 2945 
137 137 2 1 18.542 PM 5 0 s_2 19 2 39.95652174 2946 
137 137 6 1 20.542 PM 5 0 s_2 19 2 39.95652174 2946 
137 137 2 1 7.96 AM 4.8 0 s_2 4 2 39.95652174 2947 
137 137 6 1 11.792 MD 5 0 s_2 4 2 39.95652174 2947 
137 71 1 2 7.5 AM 60 8.5205 s_2 27 2 39.95652174 2948 
71 137 6 2 20 PM 60 8.5205 s_2 27 2 39.95652174 2948 
137 271 2 2 6.333 AM 40 12.3879 s_2 11 2 39.95652174 2949 
271 137 6 2 12.333 MD 40 12.3879 s_2 11 2 39.95652174 2949 
215 160 1 6 16.833 PM 40 6.8084 s_2 42 1 44.17241379 2950 
160 215 6 6 18.333 PM 40 6.8084 s_2 42 1 44.17241379 2950 
215 22 7 2 13.667 MD 20 7.2454 s_2 44 2 44.17241379 2951 
22 215 6 2 17.04 PM 25.2 7.2454 s_2 44 2 44.17241379 2951 
215 321 1 4 7.667 AM 50 19.066 s_2 20 1 53.00689655 2952 
321 215 6 4 20.583 PM 49.6 19.066 s_2 20 1 44.17241379 2952 
215 221 2 1 6.875 AM 15 1.4962 s_2 18 2 44.17241379 2953 
221 215 6 1 11.207 MD 15.2 1.4962 s_2 18 2 44.17241379 2953 
215 215 2 1 6.625 AM 15 0 s_2 10 1 44.17241379 2954 
215 215 6 1 12.375 MD 15 0 s_2 10 1 44.17241379 2954 
137 22 7 2 8.708 AM 25 4.9782 s_2 62 1 39.95652174 2955 
22 137 6 2 19.75 PM 30 4.9782 s_2 62 1 39.95652174 2955 
137 8 7 2 9.75 AM 30 6.1554 s_2 56 2 39.95652174 2956 
8 137 6 2 13.25 MD 30 6.1554 s_2 56 2 39.95652174 2956 
137 151 5 5 17.083 PM 10 2.1362 s_2 20 2 71.92173913 2957 
151 137 6 5 19.915 PM 10.2 2.1362 s_2 20 2 39.95652174 2957 
137 151 5 5 17.083 PM 10 2.1362 s_2 14 2 71.92173913 2958 
151 137 6 5 19.915 PM 10.2 2.1362 s_2 14 2 39.95652174 2958 
137 137 2 1 6.875 AM 15 0 s_2 8 1 39.95652174 2959 
137 137 6 1 11.125 MD 15 0 s_2 8 1 39.95652174 2959 
137 151 1 2 7.583 AM 10 2.1362 s_2 41 1 39.95652174 2960 
151 137 6 2 19.915 PM 10.2 2.1362 s_2 41 1 39.95652174 2960 
137 151 1 2 7.583 AM 10 2.1362 s_2 17 1 39.95652174 2961 
151 137 6 2 19.915 PM 10.2 2.1362 s_2 17 1 39.95652174 2961 
137 9 1 2 5.25 AM 30 6.5228 s_2 34 2 39.96 2962 
9 137 6 2 16.25 PM 30 6.5228 s_2 34 2 39.96 2962 
137 312 1 2 7.50 AM 60 9.3784 s_2 30 2 39.96 2963 
312 137 6 2 19.50 PM 60 9.3784 s_2 30 2 39.96 2963 
137 137 2 1 18.29 PM 5 0 s_2 19 2 39.96 2964 
137 137 6 1 20.71 PM 5 0 s_2 19 2 39.96 2964 
137 137 5 1 6.38 AM 15 0 s_2 12 2 39.96 2965 
137 137 6 1 17.92 PM 10 0 s_2 12 2 39.96 2965 
137 137 7 1 12.08 MD 10 0 s_2 9 2 39.96 2966 
137 137 6 1 13.42 MD 10 0 s_2 9 2 39.96 2966 
137 137 1 1 8.58 AM 10 0 s_2 17 2 39.96 2967 
137 137 6 1 20.08 PM 10 0 s_2 17 2 39.96 2967 
137 6 1 2 7.75 AM 30 5.4764 s_2 15 2 39.96 2968 
6 137 6 2 18.50 PM 60 5.4764 s_2 15 2 35.96 2968 
137 154 1 2 5.75 AM 30 3.5902 s_2 46 2 39.95652174 2969 
154 137 6 2 16.75 PM 30 3.5902 s_2 46 2 39.95652174 2969 
137 137 2 1 5.915 AM 10.2 0 s_2 19 2 39.95652174 2970 
137 137 6 1 15.083 MD 10 0 s_2 19 2 39.95652174 2970 
137 137 2 1 5.915 AM 10.2 0 s_2 19 2 39.95652174 2970 
137 137 6 1 15.083 MD 10 0 s_2 19 2 39.95652174 2970 
137 200 1 2 5.25 AM 60 6.3915 s_2 45 1 39.95652174 2971 
200 137 6 4 17.417 PM 50 6.3915 s_2 45 1 37.95869565 2971 
137 18 1 2 6.25 AM 30 5.6116 s_2 42 2 39.95652174 2972 
18 137 6 2 15.833 MD 40 5.6116 s_2 42 2 39.95652174 2972 
137 149 2 2 6.125 AM 15 2.219 s_2 15 2 39.95652174 2973 
149 137 6 2 13.125 MD 15 2.219 s_2 15 2 39.95652174 2973 
137 130 1 2 16.25 PM 30 2.9474 s_2 30 1 39.95652174 2974 
130 137 6 2 4.75 AM 30 2.9474 s_2 30 1 39.95652174 2974 
137 160 1 4 12.75 MD 30 3.8295 s_2 22 2 39.95652174 2975 
160 137 6 4 22.75 MN 30 3.8295 s_2 22 2 39.95652174 2975 
137 136 1 1 5.083 AM 10 0.6872 s_2 38 2 39.95652174 2976 
136 137 6 1 16.415 PM 10.2 0.6872 s_2 38 2 39.95652174 2976 
137 136 7 1 6.625 AM 15 0.6872 s_2 58 2 39.95652174 2977 
137 137 6 1 6.875 AM 15 0 s_2 58 2 39.95652174 2977 
137 136 7 1 11.625 MD 15 0.6872 s_2 58 2 39.95652174 2977 
136 137 6 1 11.875 MD 15 0.6872 s_2 58 2 39.95652174 2977 
137 137 2 1 5.833 AM 10 0 s_2 13 1 39.95652174 2978 
137 137 6 1 12.625 MD 15 0 s_2 13 1 39.95652174 2978 
137 136 2 1 12.083 MD 10 0.6872 s_2 9 2 39.95652174 2979 
136 137 6 1 17.25 PM 30 0.6872 s_2 9 2 39.95652174 2979 
137 78 1 2 18.50 PM 60 6.7178 s_2 25 2 39.96 2980 
78 137 6 2 6.50 AM 60 6.7178 s_2 25 2 35.96 2980 
137 141 1 2 16.75 PM 30 0.8155 s_2 27 1 39.96 2981 
141 137 6 2 5.25 AM 30 0.8155 s_2 27 1 39.96 2981 
137 136 2 1 6.63 AM 15 0.6872 s_2 6 1 39.96 2982 
136 137 6 1 11.88 MD 15 0.6872 s_2 6 1 39.96 2982 
137 10 1 2 6.75 AM 30 6.3344 s_2 36 1 39.95652174 2983 
10 137 6 2 20.25 PM 30 6.3344 s_2 36 1 39.95652174 2983 
137 137 2 1 5.875 AM 15 0 s_2 13 1 39.95652174 2984 
137 137 6 1 12.125 MD 15 0 s_2 13 1 39.95652174 2984 
137 136 2 1 11.583 MD 10 0.6872 s_2 10 1 39.95652174 2985 
136 137 6 1 17.083 PM 10 0.6872 s_2 10 1 39.95652174 2985 
215 269 1 2 5.25 AM 30 3.5352 s_2 75 1 44.17241379 2986 
269 215 6 2 11.25 MD 30 3.5352 s_2 75 1 44.17241379 2986 
215 269 2 2 5.958 AM 25 3.5352 s_2 22 1 44.17241379 2987 
269 215 6 2 11.333 MD 40 3.5352 s_2 22 1 44.17241379 2987 
215 215 2 1 11.915 MD 10.2 0 s_2 11 2 44.17241379 2988 
215 215 6 1 17.083 PM 10 0 s_2 11 2 44.17241379 2988 
140 158 1 2 17.50 PM 60 4.9492 s_2 35 1 43.13 2989 
158 140 6 2 6.50 AM 60 4.9492 s_2 35 1 43.13 2989 
140 137 2 1 12.25 MD 30 0.4885 s_2 5 2 43.13 2990 
137 140 6 1 17.50 PM 30 0.4885 s_2 5 2 43.13 2990 
140 69 1 6 6.75 AM 30 8.6264 s_2 25 1 43.13 2991 
69 140 6 6 18.50 PM 60 8.6264 s_2 25 1 43.13 2991 
140 9 4 2 17.50 PM 60 6.6521 s_2 28 2 43.13 2992 
9 140 6 2 19.63 PM 75 6.6521 s_2 28 2 43.13 2992 
140 136 1 1 6.125 AM 15 0.7211 s_2 19 1 43.13392102 2993 
136 140 6 1 16.875 PM 15 0.7211 s_2 19 1 43.13392102 2993 
140 147 4 2 6.25 AM 30 1.7662 s_2 14 2 43.13392102 2994 
147 140 6 2 11.792 MD 5 1.7662 s_2 14 2 43.13392102 2994 
140 310 1 2 8.417 AM 50 13.4598 s_2 53 2 43.13392102 3001 
310 140 6 2 18.5 PM 60 13.4598 s_2 53 2 38.82052892 3001 
140 214 1 2 5.417 AM 50 9.7243 s_2 24 1 43.13392102 3002 
214 140 6 2 13.585 MD 49.8 9.7243 s_2 24 1 43.13392102 3002 
140 2 1 2 6.75 AM 30 6.0686 s_2 38 1 43.13392102 3010 
2 140 6 2 18.75 PM 30 6.0686 s_2 38 1 38.82052892 3010 
140 97 2 2 5.5 AM 60 6.719 s_2 13 2 43.13392102 3011 
97 140 6 2 12.5 MD 60 6.719 s_2 13 2 43.13392102 3011 
140 93 1 2 5.75 AM 90 10.2334 s_2 58 1 43.13392102 3022 
93 140 6 2 18.5 PM 60 10.2334 s_2 58 1 38.82052892 3022 
140 322 1 2 5.75 AM 90 12.956 s_2 50 2 43.13392102 3023 
322 140 6 2 18.75 PM 90 12.956 s_2 50 2 38.82052892 3023 
140 12 1 2 5.333 AM 40 6.6023 s_2 48 1 43.13392102 3030 
12 140 6 2 18.665 PM 40.2 6.6023 s_2 48 1 38.82052892 3030 
140 62 1 2 6.25 AM 30 6.1834 s_2 43 2 43.13392102 3031 
62 140 6 2 18.75 PM 30 6.1834 s_2 43 2 38.82052892 3031 
140 154 1 2 7.665 AM 40.2 3.6625 s_2 21 2 43.13392102 3032 
154 140 6 2 17.333 PM 40 3.6625 s_2 21 2 43.13392102 3032 
140 7 1 2 8.917 AM 50 5.9058 s_2 18 2 43.13392102 3033 
7 140 6 2 19.665 PM 40.2 5.9058 s_2 18 2 43.13392102 3033 
140 320 1 4 5.75 AM 30 10.8876 s_2 34 1 43.13392102 3037 
320 140 6 4 18.25 PM 30 10.8876 s_2 34 1 46.84343823 3037 
140 140 2 1 6.625 AM 15 0 s_2 8 1 43.13392102 3038 
140 140 6 1 12.125 MD 15 0 s_2 8 1 43.13392102 3038 
140 140 2 1 11.625 MD 15 0 s_2 5 1 43.13392102 3043 
140 140 6 1 18.293 PM 14.8 0 s_2 5 1 43.13392102 3043 
140 30 1 4 8.333 AM 40 6.9001 s_2 33 1 43.13392102 3054 
30 140 6 4 18.5 PM 60 6.9001 s_2 33 1 40.97722497 3054 
215 1 7 4 9.542 AM 125 6.1752 s_2 63 1 44.17241379 3057 
1 12 7 1 10.752 MD 9.8 0.4184 s_2 63 1 44.17241379 3057 
12 215 6 4 12.25 MD 30 5.8606 s_2 63 1 44.17241379 3057 
215 335 1 4 8.375 AM 45 16.9439 s_2 36 1 44.17241379 3058 
335 309 1 4 12.25 MD 30 11.189 s_2 36 1 44.17241379 3058 
309 215 6 4 14.75 MD 30 15.8792 s_2 36 1 44.17241379 3058 
215 206 7 5 12.167 MD 20 2.6261 s_2 23 2 44.17241379 3059 
206 215 6 5 14.75 MD 30 2.6261 s_2 23 2 44.17241379 3059 
140 226 7 2 15.5 MD 60 7.8321 s_2 35 2 43.13392102 3070 
226 140 6 2 19 PM 60 7.8321 s_2 35 2 43.13392102 3070 
140 140 1 1 5.083 AM 10 0 s_2 53 1 43.13392102 3071 
140 140 6 1 19.915 PM 10.2 0 s_2 53 1 43.13392102 3071 
140 44 2 2 13 MD 60 7.6106 s_2 15 2 43.13392102 3072 
44 140 6 2 18.5 PM 60 7.6106 s_2 15 2 38.82052892 3072 
140 44 2 2 13 MD 60 7.6106 s_2 16 2 43.13392102 3073 
44 140 6 2 18.5 PM 60 7.6106 s_2 16 2 38.82052892 3073 
140 1 1 2 12.25 MD 30 6.2463 s_2 37 1 43.13392102 3085 
1 140 6 5 22.75 MN 30 6.2463 s_2 37 1 43.13392102 3085 
140 31 2 2 6.46 AM 34.8 7.134 s_2 16 2 43.13392102 3086 
31 140 6 2 13.25 MD 30 7.134 s_2 16 2 43.13392102 3086 
140 140 2 1 12.54 MD 4.8 0 s_2 14 1 43.13392102 3087 
140 140 6 1 6.04 AM 4.8 0 s_2 14 1 43.13392102 3087 
140 140 2 1 12.54 MD 4.8 0 s_2 6 2 43.13392102 3088 
140 140 6 1 6.04 AM 4.8 0 s_2 6 2 43.13392102 3088 
140 141 5 2 12.75 MD 30 0.4499 s_2 15 1 43.13 3097 
141 140 6 2 19.25 PM 30 0.4499 s_2 15 1 43.13 3097 
140 141 2 1 6.63 AM 15 0.4499 s_2 10 1 43.13 3098 
141 140 6 1 11.88 MD 15 0.4499 s_2 10 1 43.13 3098 
140 141 1 2 8.75 AM 90 0.4499 s_2 32 1 43.13 3099 
141 140 6 1 18.75 PM 90 0.4499 s_2 32 1 43.13 3099 
140 141 1 2 5.25 AM 30 0.4499 s_2 24 1 43.13 3100 
141 140 6 2 16.75 PM 30 0.4499 s_2 24 1 43.13 3100 
140 133 2 1 11.88 MD 45 1.6575 s_2 16 2 43.13 3101 
133 140 6 1 18.46 PM 45 1.6575 s_2 16 2 43.13 3101 
140 133 2 1 12.50 MD 60 1.6575 s_2 14 2 43.13 3102 
133 140 6 1 18.50 PM 60 1.6575 s_2 14 2 43.13 3102 
140 140 2 1 6.92 AM 10 0 s_2 11 1 43.13 3103 
140 140 6 1 12.08 MD 10 0 s_2 11 1 43.13 3103 
140 116 1 2 6.00 AM 60 2.7433 s_2 30 1 43.13 3104 
116 140 6 2 14.50 MD 60 2.7433 s_2 30 1 43.13 3104 
140 140 2 1 12.125 MD 15 0 s_2 14 1 43.13392102 3105 
140 140 6 1 19.125 PM 15 0 s_2 14 1 43.13392102 3105 
140 140 2 1 6.125 AM 15 0 s_2 12 2 43.13392102 3106 
140 140 6 1 12.875 MD 15 0 s_2 12 2 43.13392102 3106 
140 6 3 5 12.17 MD 20 5.5983 s_2 73 2 43.13 3107 
6 140 6 5 14.83 MD 20 5.5983 s_2 73 2 43.13 3107 
140 160 5 3 9.13 AM 15 3.8317 s_2 42 1 43.13 3108 
160 140 6 3 12.13 MD 15 3.8317 s_2 42 1 43.13 3108 
140 32 7 3 14.17 MD 20 7.3113 s_2 42 1 43.13 3108 
32 140 6 3 18.83 PM 20 7.3113 s_2 42 1 30.19 3108 
140 375 1 3 21.25 PM 30 4.8521 s_2 34 1 43.13 3113 
375 140 6 3 6.75 AM 30 4.8521 s_2 34 1 30.19 3113 
215 185 1 2 6.75 AM 30 4.9143 s_2 44 1 39.76 3131 
185 215 6 2 22.75 MN 30 4.9143 s_2 44 1 44.17 3131 
215 187 7 2 9.25 AM 30 4.3747 s_2 21 2 44.17 3132 
187 215 6 2 14.25 MD 30 4.3747 s_2 21 2 44.17 3132 
215 269 2 1 6.96 AM 25 3.5352 s_2 15 2 44.17 3133 
269 215 6 1 13.25 MD 30 3.5352 s_2 15 2 44.17 3133 
215 198 2 2 12.17 MD 20 3.8276 s_2 13 2 44.17 3134 
198 215 6 2 18.13 PM 15 3.8276 s_2 13 2 44.17 3134 
215 1 7 2 16.75 PM 30 6.1752 s_2 42 2 44.17241379 3185 
1 215 6 2 19.665 PM 40.2 6.1752 s_2 42 2 44.17241379 3185 
215 10 1 1 5.333 AM 10 6.3979 s_2 22 2 44.17241379 3186 
10 126 2 1 14.083 MD 10 1.8228 s_2 22 2 44.17241379 3186 
126 154 6 2 18.75 PM 30 1.4459 s_2 22 2 44.17241379 3186 
154 215 6 2 19.585 PM 49.8 7.3228 s_2 22 2 44.17241379 3186 
215 262 2 1 5.917 AM 20 0.5968 s_2 15 2 44.17241379 3187 
262 215 6 1 15.208 MD 25 0.5968 s_2 15 2 44.17241379 3187 
215 1 7 2 16.75 PM 30 6.1752 s_2 42 2 44.17 3216 
1 215 6 2 19.67 PM 40 6.1752 s_2 42 2 44.17 3216 
215 10 1 1 5.33 AM 10 6.3979 s_2 22 2 44.17 3217 
10 127 2 1 14.08 MD 10 2.3614 s_2 22 2 44.17 3217 
127 154 6 2 18.75 PM 30 1.2645 s_2 22 2 44.17 3217 
154 215 6 2 19.58 PM 50 7.3228 s_2 22 2 44.17 3217 
215 182 2 1 5.85 AM 12 4.8199 s_2 15 2 44.17 3218 
182 215 6 1 15.10 MD 12 4.8199 s_2 15 2 44.17 3218 
215 12 1 2 7.33 AM 40 5.8606 s_2 55 1 44.17 3247 
12 215 6 2 16.33 PM 40 5.8606 s_2 55 1 44.17 3247 
138 142 1 1 12.33 MD 10 1.3535 s_2 8 1 66.77 3269 
142 138 6 1 17.08 PM 10 1.3535 s_2 8 1 66.77 3269 
215 335 1 2 16.333 PM 40 16.9439 s_2 51 1 44.17241379 3277 
335 329 1 2 17.5 PM 60 4.0548 s_2 51 1 44.17241379 3277 
329 335 6 2 6.25 AM 30 4.0548 s_2 51 1 44.17241379 3277 
335 215 6 2 7.085 AM 49.8 16.9439 s_2 51 1 44.17241379 3277 
215 24 1 2 7.25 AM 30 7.1949 s_2 43 1 44.17241379 3278 
