origin destination reason MODO HMV RED duration distance strata age gender FEV ID 
116 150 6 2 12.25 MD 30 2.955 s_3 19 2 41.05555556 1221 
150 116 2 2 13.708 MD 25 2.955 s_3 19 2 41.05555556 1221 
116 150 6 2 16.335 PM 19.8 2.955 s_3 19 2 41.05555556 1221 
150 116 2 2 5.835 AM 19.8 2.955 s_3 20 2 41.05555556 1222 
116 150 6 5 11.625 MD 15 2.955 s_3 20 2 41.05555556 1222 
150 116 2 5 15.835 MD 19.8 2.955 s_3 20 2 41.05555556 1222 
116 150 6 2 18.333 PM 40 2.955 s_3 20 2 41.05555556 1222 
150 149 7 1 14.915 MD 10.2 0.6401 s_3 72 2 41.05555556 1228 
149 150 6 1 15.583 MD 10 0.6401 s_3 72 2 41.05555556 1228 
150 149 7 1 10.752 MD 9.8 0.6401 s_3 79 2 41.05555556 1229 
149 150 6 1 11.833 MD 10 0.6401 s_3 79 2 41.05555556 1229 
150 150 2 1 12.373 MD 5.2 0 s_3 18 1 41.05555556 1230 
150 150 6 1 18.083 PM 10 0 s_3 18 1 41.05555556 1230 
150 19 1 2 5.667 AM 20 2.9718 s_3 45 2 41.05555556 1237 
19 150 6 2 16.75 PM 30 2.9718 s_3 45 2 41.05555556 1237 
150 121 2 2 6.667 AM 20 1.8041 s_3 12 2 41.05555556 1238 
121 150 6 2 13.167 MD 20 1.8041 s_3 12 2 41.05555556 1238 
150 121 2 2 6.667 AM 20 1.8041 s_3 16 1 41.05555556 1239 
121 150 6 2 13.167 MD 20 1.8041 s_3 16 1 41.05555556 1239 
150 9 4 4 7.167 AM 20 4.2845 s_3 49 2 38.18166667 1242 
9 150 6 4 8.167 AM 20 4.2845 s_3 49 2 41.05555556 1242 
150 150 2 1 12.083 MD 10 0 s_3 15 1 41.05555556 1243 
150 150 6 1 18.583 PM 10 0 s_3 15 1 41.05555556 1243 
150 150 2 1 6.252 AM 9.8 0 s_3 13 1 41.05555556 1244 
150 150 6 1 12.583 MD 10 0 s_3 13 1 41.05555556 1244 
150 6 3 4 12.125 MD 15 3.2451 s_3 28 2 41.05555556 1248 
6 150 6 4 18.167 PM 20 3.2451 s_3 28 2 39.00277778 1248 
150 129 1 2 12.25 MD 30 1.6404 s_3 46 2 41.05555556 1249 
129 150 6 3 23.083 MN 10 1.6404 s_3 46 2 41.05555556 1249 
150 150 2 1 6.083 AM 10 0 s_3 12 1 41.05555556 1250 
150 150 6 1 12.083 MD 10 0 s_3 12 1 41.05555556 1250 
150 6 3 4 9.417 AM 20 3.2451 s_3 44 1 41.05555556 1268 
6 1 7 1 11.752 MD 9.8 0.7471 s_3 44 1 41.05555556 1268 
1 62 1 4 12.75 MD 30 2.7934 s_3 44 1 41.05555556 1268 
62 150 6 4 18.25 PM 30 4.5493 s_3 44 1 39.00277778 1268 
150 151 2 1 12.875 MD 15 0.6157 s_3 16 2 41.05555556 1269 
151 150 6 1 18.875 PM 15 0.6157 s_3 16 2 41.05555556 1269 
150 308 2 4 10.375 MD 45 8.9736 s_3 38 2 41.05555556 1270 
308 150 6 4 14.625 MD 45 8.9736 s_3 38 2 41.05555556 1270 
150 150 5 1 9.00 AM 120 0 s_3 62 2 41.06 1277 
150 36 7 3 18.58 PM 30 5.9252 s_3 62 2 82.11 1277 
36 150 6 3 19.13 PM 35 5.9252 s_3 62 2 41.06 1277 
150 130 5 5 19.13 PM 15 1.3352 s_3 40 2 41.06 1278 
130 150 6 5 2.08 MN 10 1.3352 s_3 40 2 41.06 1278 
150 151 2 1 6.92 AM 10 0.6157 s_3 7 2 41.06 1279 
151 150 6 1 14.08 MD 10 0.6157 s_3 7 2 41.06 1279 
150 24 1 4 8.167 AM 20 3.3846 s_3 55 2 41.05555556 1280 
24 121 7 2 11.375 MD 45 3.5611 s_3 55 2 41.05555556 1280 
121 150 6 2 15.125 MD 15 1.8041 s_3 55 2 41.05555556 1280 
150 151 2 1 12.375 MD 15 0.6157 s_3 83 2 41.05555556 1281 
151 150 6 1 18.625 PM 15 0.6157 s_3 83 2 41.05555556 1281 
150 175 1 2 8.583 AM 10 2.4394 s_3 17 2 41.05555556 1282 
175 150 6 3 21.083 PM 10 2.4394 s_3 17 2 41.05555556 1282 
150 312 7 4 15.833 MD 40 9.8751 s_3 65 2 41.05555556 1283 
312 150 6 4 19.002 PM 39.8 9.8751 s_3 65 2 41.05555556 1283 
150 24 7 5 10.167 MD 20 3.3846 s_3 60 2 41.05555556 1284 
24 150 6 5 11.667 MD 20 3.3846 s_3 60 2 41.05555556 1284 
150 9 4 5 13.418 MD 29.8 4.2845 s_3 60 2 41.05555556 1284 
9 150 6 5 18.25 PM 30 4.2845 s_3 60 2 53.37222222 1284 
150 78 1 4 7.375 AM 45 6.0313 s_3 54 2 38.18166667 1285 
78 150 6 4 18.375 PM 45 6.0313 s_3 54 2 39.00277778 1285 
150 24 7 5 10.167 MD 20 3.3846 s_3 75 2 41.05555556 1286 
24 150 6 5 11.667 MD 20 3.3846 s_3 75 2 41.05555556 1286 
150 9 4 5 13.418 MD 29.8 4.2845 s_3 75 2 41.05555556 1286 
9 150 6 5 18.25 PM 30 4.2845 s_3 75 2 53.37222222 1286 
150 1 4 4 9.167 AM 20 3.7995 s_3 53 1 41.05555556 1287 
1 24 7 1 10.417 MD 20 1.093 s_3 53 1 41.05555556 1287 
24 150 6 4 12.335 MD 19.8 3.3846 s_3 53 1 41.05555556 1287 
120 179 2 2 8.17 AM 20 3.6338 s_4 19 1 82.64 181 
179 120 6 2 17.17 PM 20 3.6338 s_4 19 1 82.64 181 
120 116 2 2 17.67 PM 20 1.4197 s_4 30 1 82.64 182 
116 120 6 2 20.33 PM 20 1.4197 s_4 30 1 82.64 182 
120 179 2 2 6.17 AM 20 3.6338 s_4 18 2 82.64 183 
179 120 6 2 17.17 PM 20 3.6338 s_4 18 2 82.64 183 
120 1 1 2 7.125 AM 15 3.8813 s_4 42 1 82.63888889 300 
1 42 1 2 7.75 AM 30 1.9298 s_4 42 1 82.63888889 300 
42 1 6 2 18.25 PM 30 1.9298 s_4 42 1 82.63888889 300 
1 120 6 2 19 PM 30 3.8813 s_4 42 1 82.63888889 300 
120 179 1 5 7.75 AM 30 3.6338 s_4 47 2 132.2222222 301 
179 120 6 5 18.25 PM 30 3.6338 s_4 47 2 148.75 301 
120 179 1 5 7.75 AM 30 3.6338 s_4 23 2 132.2222222 302 
179 120 6 5 18.25 PM 30 3.6338 s_4 23 2 148.75 302 
120 202 1 3 7.25 AM 30 5.3181 s_4 35 1 82.64 309 
202 120 6 3 9.25 AM 30 5.3181 s_4 35 1 82.64 309 
120 102 1 3 15.21 MD 25 3.138 s_4 35 1 82.64 309 
102 120 6 3 18.33 PM 40 3.138 s_4 35 1 115.69 309 
120 202 1 3 7.25 AM 30 5.3181 s_4 19 2 82.64 310 
202 120 6 3 9.25 AM 30 5.3181 s_4 19 2 82.64 310 
120 102 1 3 15.21 MD 25 3.138 s_4 19 2 82.64 310 
102 120 6 3 18.33 PM 40 3.138 s_4 19 2 115.69 310 
131 5 7 5 18.08 PM 10 2.9648 s_4 55 2 303.06 454 
5 131 6 5 23.88 MN 5 2.9648 s_4 55 2 84.18 454 
131 231 2 3 8.08 AM 10 3.9089 s_4 21 1 84.18 455 
231 131 6 2 16.17 PM 20 3.9089 s_4 21 1 84.18 455 
131 116 2 3 6.08 AM 10 2.2208 s_4 20 2 84.18 456 
116 131 6 3 16.08 PM 10 2.2208 s_4 20 2 84.18 456 
131 131 3 1 9.042 AM 5 0 s_4 56 2 84.18277311 476 
131 131 6 1 10.042 MD 5 0 s_4 56 2 84.18277311 476 
131 24 1 2 7.125 AM 15 2.8013 s_4 50 2 84.18277311 477 
24 131 6 2 12.375 MD 15 2.8013 s_4 50 2 84.18277311 477 
131 24 1 2 13.125 MD 15 2.8013 s_4 50 2 84.18277311 477 
24 131 6 2 8.875 AM 15 2.8013 s_4 50 2 84.18277311 477 
131 1 1 2 8.625 AM 15 3.4567 s_4 59 1 84.18277311 478 
123 334 1 3 5.833 AM 40 7.8433 s_5 64 1 81.58000575 9 
334 123 6 3 18.333 PM 40 7.8433 s_5 64 1 89.73800632 9 
123 101 1 3 7.625 AM 15 2.4928 s_5 45 2 81.58000575 12 
101 123 6 3 12.375 MD 15 2.4928 s_5 45 2 81.58000575 12 
123 101 1 3 13.375 MD 15 2.4928 s_5 45 2 81.58000575 12 
101 123 6 3 16.875 PM 15 2.4928 s_5 45 2 81.58000575 12 
123 124 1 3 14.042 MD 5 0.4575 s_5 42 2 81.58000575 13 
124 123 6 3 17.083 PM 10 0.4575 s_5 42 2 114.212008 13 
123 101 5 5 14.083 MD 10 2.4928 s_5 12 1 81.58000575 14 
101 123 6 5 15.083 MD 10 2.4928 s_5 12 1 81.58000575 14 
130 6 3 2 9.25 AM 30 2.5363 s_5 83 1 81.58000575 15 
6 130 6 2 10.75 MD 30 2.5363 s_5 83 1 81.58000575 15 
130 131 3 5 12.167 MD 20 0.3929 s_5 83 1 81.58000575 15 
131 130 6 5 13.667 MD 20 0.3929 s_5 83 1 81.58000575 15 
130 6 3 2 9.25 AM 30 2.5363 s_5 64 2 81.58000575 16 
6 130 6 2 10.75 MD 30 2.5363 s_5 64 2 81.58000575 16 
130 131 3 5 12.167 MD 20 0.3929 s_5 64 2 81.58000575 16 
131 130 6 5 13.667 MD 20 0.3929 s_5 64 2 81.58000575 16 
130 183 1 3 7.25 AM 30 4.0088 s_5 39 2 81.58000575 17 
183 130 6 3 17.75 PM 30 4.0088 s_5 39 2 114.212008 17 
130 76 1 3 10.25 MD 30 5.1252 s_5 30 1 81.58000575 18 
76 130 6 3 18.25 PM 30 5.1252 s_5 30 1 89.73800632 18 
132 132 2 1 13.583 MD 10 0 s_6 5 1 59.31111111 1940 
132 132 6 1 17.583 PM 10 0 s_6 5 1 59.31111111 1940 
132 151 2 1 12.875 MD 15 0.6393 s_6 10 1 59.31111111 1941 
151 132 6 1 18.125 PM 15 0.6393 s_6 10 1 59.31111111 1941 
65 383 1 3 8.08 AM 10 1.7643 s_6 59 1 93.56 3805 
383 65 5 3 12.63 MD 15 1.7643 s_6 59 1 93.56 3805 
65 383 1 3 14.13 MD 15 1.7643 s_6 59 1 93.56 3805 
383 65 6 3 18.17 PM 20 1.7643 s_6 59 1 187.11 3805 
